y,x1,x2,x3,x4
0,3850.81,3851.31,3850.53,3851.03
0,3850.88,3851.25,3849.94,3849.94
1,3850.06,3850.41,3849.34,3849.63
1,3849.66,3849.78,3849.03,3849.69
0,3849.81,3850.22,3849.16,3849.72
1,3849.84,3850,3848.72,3849.31
1,3849.38,3849.63,3848.91,3849.38
1,3849.53,3850.06,3849.16,3850.06
1,3850.28,3850.5,3849.53,3850.47
1,3850.41,3850.78,3849.72,3850.78
0,3850.72,3852,3850.56,3851.88
1,3851.81,3851.81,3850.59,3851.56
0,3851.59,3852.38,3851.47,3852.22
1,3852.28,3852.41,3851.53,3852.16
1,3852.22,3852.94,3852,3852.91
1,3852.97,3853.28,3852.56,3853.06
0,3852.88,3853.44,3852.81,3853.34
0,3853.16,3853.81,3852.34,3853.13
0,3853.09,3853.13,3852.66,3852.75
1,3852.63,3853.31,3852.25,3852.28
1,3852.41,3853.38,3852.03,3853.31
1,3853.5,3855.47,3853.38,3854.91
0,3854.84,3855.78,3854.72,3855.16
0,3855.03,3855.03,3853.59,3853.94
1,3853.75,3854.19,3853.22,3853.84
0,3853.88,3854.31,3853.13,3854.25
1,3854.09,3854.38,3853.69,3854.09
1,3854.03,3854.91,3853.41,3854.75
1,3854.78,3855.5,3854.66,3855.5
1,3855.44,3856.13,3855.19,3856.13
0,3856.06,3856.94,3855.69,3856.63
1,3856.66,3856.75,3854.69,3854.69
0,3854.5,3856.03,3854.44,3855.34
1,3855.63,3855.63,3854.03,3854.03
0,3854.13,3856.38,3854.13,3856.38
0,3856.28,3856.63,3855.75,3856.16
1,3856.25,3856.25,3854.47,3854.56
0,3854.66,3855.34,3854.63,3854.91
1,3854.88,3855.16,3854.13,3854.34
0,3854.25,3855.19,3853.97,3855.03
0,3854.94,3855.13,3854.38,3854.75
0,3854.63,3854.69,3853.75,3854.09
0,3854.06,3854.19,3852.47,3852.59
1,3852.63,3852.63,3850.5,3852.06
0,3851.94,3852.69,3851.78,3852.34
1,3852.06,3852.25,3851.22,3851.38
1,3851.44,3851.75,3850.88,3851.63
0,3851.53,3852.25,3851.47,3851.88
1,3852.03,3852.34,3851.78,3851.78
0,3851.81,3852.22,3851.63,3852.19
0,3852.13,3852.38,3851.38,3851.69
1,3851.44,3852.09,3850.75,3850.75
1,3850.81,3851.28,3850.66,3851.16
1,3850.97,3851.69,3850.94,3851.56
0,3851.47,3852.13,3851.44,3851.84
0,3851.91,3851.97,3851.47,3851.47
0,3851.5,3851.53,3850.75,3851.06
1,3851.09,3851.09,3850.03,3850.13
1,3850.19,3850.41,3849.78,3850.41
0,3850.44,3850.91,3849.47,3850.69
0,3850.94,3851.03,3850.03,3850.63
0,3850.56,3850.91,3849.59,3849.72
0,3849.75,3849.84,3848.94,3849.28
0,3849.22,3849.44,3848.59,3848.78
1,3848.75,3848.91,3847.56,3847.69
1,3847.81,3849,3847.16,3848.78
0,3848.75,3849,3848.44,3849
0,3848.97,3849.03,3847.47,3847.66
1,3847.59,3847.59,3845.66,3846.28
1,3846.25,3847.38,3845.66,3846.91
1,3846.94,3847.72,3846.75,3847.72
0,3847.81,3848.38,3847.59,3848.25
1,3848.22,3848.22,3846.81,3847.19
1,3847.13,3848.09,3847.06,3848.06
1,3848.09,3848.94,3847.97,3848.63
1,3848.66,3849.59,3848.09,3849.47
0,3849.59,3849.75,3848.84,3849.59
1,3849.63,3849.63,3849.03,3849.31
0,3849.44,3850.09,3849.13,3850.09
0,3850.13,3850.22,3848.72,3849.03
1,3848.91,3848.91,3848.09,3848.59
1,3848.63,3849.13,3848.16,3849.09
1,3848.88,3849.56,3848.69,3849.44
1,3849.28,3849.88,3849.16,3849.88
0,3849.78,3850.38,3848.91,3850.38
1,3850.47,3850.47,3849.53,3849.63
1,3849.72,3850.66,3849.69,3850.66
0,3850.59,3850.78,3850.28,3850.75
0,3850.63,3851.13,3850.25,3850.69
0,3850.63,3851.03,3849.81,3850.16
0,3849.63,3849.91,3849.03,3849.91
1,3849.88,3850.19,3849.16,3849.38
1,3849.5,3850.09,3849.22,3849.47
0,3849.5,3850.31,3849.44,3850.31
1,3850.25,3850.47,3849.81,3849.81
1,3849.97,3850.66,3849.47,3850.31
1,3850.22,3850.81,3849.69,3850.41
1,3850.38,3850.91,3850.34,3850.78
0,3850.81,3852.34,3850.81,3852.31
0,3852.41,3852.63,3850.91,3851.06
0,3851.09,3851.22,3850.16,3850.16
0,3850.5,3850.5,3849.53,3849.97
0,3850.06,3850.06,3847.56,3847.91
1,3847.88,3848.53,3845.53,3845.53
0,3845.78,3847.59,3845.69,3847.53
1,3847.56,3847.78,3846.78,3847.41
1,3847.38,3848.28,3847.13,3848.16
1,3848.13,3849.03,3848.13,3849.03
1,3849,3849.28,3848.81,3849.13
0,3849.28,3849.81,3849.09,3849.81
1,3850,3850,3848.34,3848.5
1,3848.56,3848.75,3848.38,3848.56
1,3848.5,3849.53,3848.5,3849.47
1,3849.56,3850.25,3849.47,3850.06
1,3850.16,3850.69,3850.06,3850.69
1,3850.75,3851.72,3850.56,3851.53
0,3851.47,3851.91,3851.28,3851.91
1,3851.97,3851.97,3851.25,3851.31
1,3851.25,3851.69,3850.94,3851.69
0,3851.72,3852.91,3851.56,3852.78
0,3852.84,3852.84,3851.91,3852.16
1,3852.28,3852.28,3850.88,3851.25
1,3851.13,3851.94,3850.88,3851.94
0,3852.13,3852.56,3851.69,3852
0,3852.09,3852.53,3851.88,3851.94
0,3852,3852.78,3851.47,3851.66
0,3851.84,3851.88,3851.16,3851.66
0,3851.69,3851.69,3850.97,3851.22
1,3851.31,3851.31,3850.44,3850.84
1,3850.72,3852.47,3850.69,3852.22
0,3852.16,3852.47,3851.56,3852.47
1,3852.41,3852.72,3852.06,3852.13
0,3852.28,3852.53,3851.69,3852.19
1,3852.13,3852.41,3851.34,3851.88
1,3851.94,3852.66,3851.47,3852.16
1,3852.38,3852.56,3852,3852.41
0,3852.5,3854.5,3852.06,3854.5
0,3854.44,3854.56,3852.78,3853
0,3852.94,3852.94,3852.03,3852.63
1,3852.59,3852.91,3851.09,3851.09
0,3851.25,3851.44,3850.72,3851.34
0,3851.44,3851.69,3850.75,3850.75
1,3850.84,3850.91,3848.38,3848.38
1,3848.69,3850.13,3848.69,3850.13
0,3850.22,3850.53,3849.78,3850.5
0,3850.44,3851.16,3848.28,3848.63
0,3848.66,3849.41,3848.31,3848.5
1,3848.41,3848.78,3847.66,3847.97
1,3847.91,3849.19,3847.78,3848.97
0,3849.06,3850.06,3848.84,3850.03
0,3849.97,3850.03,3849.09,3849.38
0,3849.22,3849.25,3846.78,3846.81
1,3846.88,3847.06,3845.47,3846.63
1,3846.66,3848.34,3846.38,3848
0,3848.06,3850.66,3848.06,3850.66
1,3850.63,3850.72,3848.94,3850.47
1,3850.44,3852.03,3850.03,3852.03
1,3851.88,3853.44,3851.84,3852.94
1,3853.28,3854.53,3853.25,3854.53
0,3854.34,3855.78,3854.25,3854.78
0,3853.94,3854.63,3852.78,3853.16
0,3853.28,3853.38,3852.66,3852.66
1,3852.41,3852.53,3851.97,3852.09
1,3852.19,3854.13,3852,3853.88
1,3854.16,3854.44,3853.06,3854.25
0,3854.34,3855.63,3853.81,3855.63
1,3855.75,3855.75,3852.72,3854.25
1,3854.31,3854.72,3853.56,3854.72
1,3854.66,3855.78,3854.66,3855.72
0,3855.69,3857.69,3855.56,3856.81
1,3856.78,3857,3854.31,3854.59
0,3854.66,3855.31,3854.34,3854.84
1,3854.78,3854.78,3853.69,3854.16
1,3854.03,3855.47,3853.97,3854.81
0,3854.72,3854.88,3854,3854.84
1,3854.59,3854.63,3853.72,3854.09
1,3854.16,3854.66,3853.84,3854.22
1,3854.34,3854.78,3853.91,3854.28
1,3854.25,3855.97,3853.72,3855.81
1,3855.97,3862.59,3855.94,3862.59
1,3862.97,3865.41,3862.88,3865.41
0,3865.44,3869.5,3865.38,3868.88
0,3868.34,3868.91,3864.34,3864.53
0,3864.66,3864.66,3863.56,3863.97
1,3864.16,3864.22,3861.75,3862.19
1,3862.31,3863.13,3861.75,3863.13
1,3863.22,3866.25,3863.22,3865.56
0,3865.34,3866.72,3865.25,3866.69
0,3866.75,3866.75,3863.09,3863.28
1,3863.16,3863.16,3861.06,3861.84
1,3862.13,3864.13,3861.28,3863.72
0,3863.53,3864.69,3862.66,3864.47
1,3864.56,3864.66,3862.38,3862.59
0,3862.47,3864.13,3862.47,3863.84
1,3864.03,3864.03,3862.72,3863.13
0,3863.38,3863.91,3862.88,3863.91
0,3864,3864.09,3863.34,3863.81
1,3863.66,3864.28,3862.53,3862.53
1,3862.56,3864.25,3862.5,3864.25
0,3864.28,3864.44,3863.81,3864.44
1,3864.41,3864.75,3864.13,3864.41
1,3864.47,3865.78,3864.19,3865.41
1,3865.19,3866.53,3864.97,3866.41
0,3866.56,3869.69,3866.56,3869.69
0,3869.63,3871.22,3869.38,3869.38
0,3869.53,3870.66,3869.09,3869.19
0,3869.16,3869.16,3866.34,3866.75
0,3866.59,3866.97,3864.94,3865.53
1,3865.47,3866.38,3864.16,3864.19
0,3864.31,3864.91,3863.94,3864.91
0,3865.09,3865.28,3864.56,3864.69
1,3864.72,3864.84,3862.59,3863.19
0,3863.31,3865.88,3863.13,3865.88
1,3865.94,3866.09,3864.06,3864.41
0,3864.53,3865.94,3864.16,3865.94
1,3866.03,3866.91,3865.72,3865.94
0,3866.06,3866.69,3865.28,3866.47
1,3866.72,3867.38,3865.75,3866.28
0,3866.5,3867.41,3866.16,3866.84
0,3867.13,3867.16,3865.69,3865.88
1,3866.19,3866.19,3862.66,3864.09
1,3863.91,3864.38,3863.81,3864.38
1,3864.41,3866.16,3864.28,3864.81
0,3864.88,3866.06,3864.66,3865.22
0,3865.16,3865.66,3863.88,3864.91
0,3864.78,3865.53,3863.53,3863.53
0,3863.69,3863.88,3862.66,3863.34
1,3863.31,3863.78,3862.06,3862.06
0,3862.09,3863.69,3861.81,3863.63
0,3863.66,3865.09,3863.13,3863.34
0,3863.44,3863.44,3860.19,3860.22
0,3860.13,3860.13,3857.13,3857.13
0,3857.06,3857.06,3854.81,3856
0,3856.03,3856.13,3853.94,3853.94
0,3853.72,3853.97,3853.19,3853.66
1,3853.16,3853.41,3851,3851
1,3850.5,3851.5,3849.16,3851.5
0,3851.41,3854.91,3851.34,3854.91
1,3854.94,3855.09,3852.25,3852.25
1,3852.28,3852.5,3850.63,3852.41
0,3852.47,3854.13,3851.44,3853.91
1,3853.94,3854.66,3853.72,3853.84
0,3853.78,3854.16,3852.59,3854.16
0,3854.31,3854.47,3852.66,3853.25
0,3853.47,3853.53,3851.63,3851.81
0,3851.75,3851.75,3850.84,3851.72
0,3852.03,3852.03,3850.09,3850.91
1,3850.75,3851,3849.66,3850.16
1,3850.19,3850.69,3849.59,3850.59
0,3850.66,3851.63,3849.63,3851.28
0,3851.66,3851.75,3850.25,3850.38
0,3850.53,3850.53,3849.72,3849.91
0,3849.97,3850,3849.13,3849.56
0,3849.41,3849.56,3848.78,3849.28
0,3849.13,3849.47,3848.41,3848.69
0,3848.63,3848.69,3848,3848.38
1,3848.47,3848.47,3847.66,3848.03
1,3848.28,3849.66,3847.63,3849.66
0,3849.53,3851.16,3849.38,3850.84
1,3851.31,3851.31,3850.09,3850.5
1,3864.19,3865.03,3861.09,3863.63
0,3863.72,3865.72,3863.5,3864.28
0,3864.38,3864.5,3859.34,3859.81
0,3860.09,3861.09,3856.69,3856.72
0,3856.5,3857.06,3853.13,3854.94
1,3855.28,3855.66,3850.22,3850.78
1,3850.97,3854.16,3850.88,3854.16
1,3854.25,3857.03,3854.09,3857.03
0,3857.06,3857.75,3854.81,3857.75
1,3857.63,3859.22,3857.06,3857.09
1,3857.22,3858.81,3857.22,3857.69
1,3857.91,3859.38,3857.16,3859.25
1,3859.47,3861.19,3859.44,3860.94
1,3860.41,3861.97,3860.34,3861.72
1,3861.59,3864,3861.53,3863.5
1,3863.09,3866.56,3863.09,3865.81
0,3865.59,3866.78,3864.66,3866.66
0,3866.56,3868.34,3864.63,3865.03
1,3865.09,3865.38,3861.16,3862.53
1,3862.59,3864.75,3861.81,3864.75
0,3864.88,3865.34,3864.28,3865.22
1,3865.44,3866.28,3863.25,3863.25
0,3863.16,3865.59,3863.13,3865.59
0,3865.72,3866.06,3864.63,3865.13
1,3865.5,3865.63,3863.59,3864.06
0,3864.13,3864.88,3863.53,3864.88
0,3864.59,3864.97,3861.03,3861.09
1,3860.97,3861.56,3859.97,3860.34
0,3860.06,3860.41,3858.09,3860.41
1,3860.53,3860.53,3859.31,3860.16
0,3860.34,3861.88,3860.22,3860.69
1,3861.03,3862.84,3860.28,3860.66
0,3860.44,3861.38,3860.41,3861.03
1,3861,3862.44,3860.19,3860.53
1,3860.78,3861.09,3860.03,3860.72
1,3860.63,3862.22,3860.63,3861.69
0,3861.78,3861.84,3861.47,3861.72
1,3861.56,3861.56,3861.03,3861.03
1,3860.94,3861.75,3860.94,3861.63
0,3861.69,3863.41,3861.66,3862.41
0,3862.56,3863.5,3861.78,3861.88
0,3861.78,3862.5,3860.53,3860.94
1,3860.97,3861.59,3860.25,3860.25
0,3860.5,3861.94,3860.19,3861.94
1,3861.88,3862.16,3860.31,3860.97
0,3860.84,3861.5,3859.97,3861.5
0,3861.34,3861.53,3860.53,3860.69
0,3860.81,3861.25,3860.38,3860.38
0,3860.19,3860.25,3859.69,3859.81
1,3859.75,3860.13,3857.59,3858.53
1,3858.63,3860.69,3858.63,3860.66
0,3860.47,3861.63,3860.19,3861.63
1,3861.56,3862.25,3860.66,3860.94
0,3860.91,3861.91,3859.94,3861.88
0,3861.66,3862.81,3861.44,3861.63
1,3861.44,3861.69,3860.66,3861.47
1,3861.38,3862.5,3860.81,3862.19
0,3862.25,3863.44,3861.94,3863.31
1,3863.03,3863.19,3861.97,3862.63
1,3862.66,3862.97,3861.47,3862.66
0,3862.69,3863.28,3862.47,3862.97
1,3862.91,3863.06,3862.13,3862.78
0,3862.84,3864.53,3862.84,3864.44
0,3864.56,3864.78,3863.16,3863.53
1,3863.56,3863.72,3861.5,3861.56
0,3861.38,3862.88,3861.38,3862.88
1,3862.78,3863.06,3860.56,3861.41
0,3861.44,3863.31,3861.31,3862.88
1,3863.03,3863.38,3861.91,3861.91
1,3861.88,3863.19,3861.66,3862.91
1,3862.94,3863.41,3862,3863.22
1,3863.03,3864.34,3863.03,3864.16
1,3864.22,3865.41,3864.22,3864.75
1,3864.69,3864.97,3863.97,3864.91
1,3864.97,3866.31,3864.84,3866.16
0,3866.19,3867.25,3866.19,3867
0,3867.06,3867.41,3865.81,3865.84
0,3865.88,3866.09,3865.25,3865.66
0,3865.59,3865.78,3865.19,3865.41
1,3865.38,3865.47,3864.75,3865.31
1,3865.38,3866.5,3865.25,3866.44
1,3866.38,3867.03,3866.22,3866.81
0,3866.75,3867.66,3866.75,3867.47
1,3867.59,3867.81,3867.16,3867.38
0,3867.31,3867.88,3866.75,3867.88
0,3867.75,3868.81,3867.5,3867.63
1,3867.75,3868.09,3867.13,3867.13
1,3866.97,3868.38,3866.97,3868.38
0,3868.28,3868.88,3868.06,3868.63
0,3868.72,3869.16,3867.97,3867.97
0,3867.84,3867.84,3865.91,3867.09
0,3866.81,3866.94,3865.22,3865.25
1,3865.31,3865.66,3864.97,3865.19
1,3865.22,3865.75,3865.13,3865.69
0,3865.66,3867.13,3865.53,3866.88
1,3867.03,3867.56,3866.44,3866.53
0,3866.5,3867.5,3866.13,3866.84
0,3867.03,3867.13,3865.72,3865.78
1,3865.75,3865.97,3864.91,3864.91
0,3865.06,3865.63,3864.81,3865.13
1,3865.19,3865.38,3864.31,3864.56
1,3864.66,3864.75,3863.78,3864.63
1,3864.59,3865.69,3864.53,3865.59
0,3865.78,3866.34,3865.38,3866.28
0,3866.06,3866.06,3865.28,3865.69
1,3865.91,3866,3865.28,3865.5
1,3865.44,3866.72,3865.34,3866.66
0,3866.63,3867.44,3866.44,3867.25
1,3867.28,3867.66,3866.59,3866.72
0,3866.69,3867.94,3866.66,3867.66
1,3867.69,3867.75,3866.69,3866.97
1,3867.06,3867.84,3866.91,3867.09
0,3867.06,3867.84,3867.06,3867.63
0,3867.53,3867.66,3866.31,3866.59
0,3866.63,3866.88,3865.88,3866.22
1,3866.25,3866.34,3864.59,3864.59
1,3864.69,3865.5,3864.44,3865
0,3865.13,3865.56,3864.75,3865.53
1,3865.5,3865.94,3864.97,3865.31
0,3865.25,3866.69,3865.09,3866.38
1,3866.41,3866.69,3866.03,3866.09
0,3866.13,3866.59,3865.41,3866.38
1,3866.31,3867.09,3865.41,3865.78
0,3865.94,3866.66,3865.75,3866.34
0,3866.41,3866.81,3866.03,3866.03
1,3865.94,3866.31,3864.97,3864.97
0,3864.91,3865.38,3864.78,3865.06
0,3865.16,3865.38,3864.56,3864.75
0,3864.63,3865.13,3864.53,3864.69
1,3864.81,3865,3864.03,3864.5
1,3864.66,3865.47,3864.38,3864.91
1,3864.94,3866.75,3864.44,3866
0,3866.09,3869.44,3865.84,3868.78
0,3869.22,3869.5,3867.97,3867.97
1,3868.16,3869.03,3866.78,3867
0,3867.16,3868.56,3866.56,3868.47
1,3868.41,3868.97,3867.19,3867.22
1,3867.56,3868.56,3866.94,3867.28
0,3867.31,3868.03,3867.19,3867.34
0,3867.28,3867.44,3866.22,3866.25
1,3866.31,3866.47,3865.09,3865.09
0,3865.16,3866.56,3865.16,3865.53
1,3865.66,3866.44,3864.63,3865.03
0,3865.13,3866.38,3865.13,3865.81
0,3866,3866.09,3864.97,3865.38
1,3865.47,3865.56,3863.66,3863.66
0,3863.75,3865.44,3863.47,3864.78
0,3864.84,3865.38,3864,3864.63
0,3864.66,3864.84,3863.66,3863.88
1,3863.75,3863.75,3862.5,3862.75
1,3862.72,3863.56,3862.06,3862.78
1,3863.06,3864.34,3863.06,3863.88
0,3863.97,3864.47,3863.84,3863.97
0,3863.94,3864.09,3863.34,3863.44
1,3863.63,3863.84,3862.84,3863.19
0,3863.38,3863.53,3862.56,3863.38
0,3863.44,3864.22,3863.06,3863.22
0,3863.31,3863.31,3862.44,3862.44
1,3862.5,3862.72,3861.81,3862.25
0,3862.28,3863.72,3862.28,3863.38
0,3863.41,3863.75,3862.84,3863.06
1,3863.13,3863.38,3862.66,3862.69
0,3862.72,3864.66,3862.63,3864.59
1,3864.75,3865.06,3863.56,3863.56
0,3863.75,3864.81,3863.59,3864.53
1,3864.56,3864.63,3863.81,3863.88
1,3863.97,3864.5,3863.78,3864
0,3864.19,3864.81,3863.94,3864.31
1,3864.28,3864.66,3863.53,3863.69
0,3863.56,3864.13,3863.44,3863.75
0,3863.78,3863.91,3862.91,3862.94
0,3863.03,3863.28,3862.06,3862.09
1,3862.41,3862.97,3861.44,3861.5
0,3861.66,3863.19,3861,3861.78
1,3861.81,3862.06,3861.38,3861.56
1,3861.59,3865,3861.41,3863.53
1,3863.63,3865.13,3863.13,3863.91
0,3863.97,3865.88,3863.53,3865.88
1,3865.03,3865.03,3863.84,3863.97
0,3864.13,3865.56,3863.72,3864.78
1,3864.94,3864.97,3864.25,3864.66
0,3864.69,3865.59,3864.19,3864.78
1,3864.91,3865.56,3863.81,3864.34
0,3865.13,3865.13,3864.28,3864.44
0,3864.5,3865.06,3863.91,3864.25
0,3864,3864.31,3863.59,3863.91
0,3863.97,3864.44,3863.72,3863.88
0,3863.84,3864.16,3863.13,3863.25
1,3864.41,3864.41,3861.88,3861.88
0,3862.13,3862.84,3861.88,3862.09
1,3862.25,3862.25,3861.47,3861.81
1,3861.69,3862.47,3861.19,3861.84
1,3861.78,3863.94,3861.78,3863.41
1,3863.44,3865,3863.38,3863.84
0,3863.97,3864.41,3863.66,3863.97
0,3864,3864.69,3863.34,3863.97
1,3863.91,3863.91,3862.06,3862.06
1,3862.31,3863.28,3862.22,3863.28
1,3863.13,3864.31,3862.78,3863.81
0,3863.38,3864.97,3863.38,3863.94
0,3863.66,3863.75,3863.25,3863.66
0,3863.47,3863.5,3862.69,3862.69
1,3862.75,3863.44,3862.13,3862.13
1,3862.16,3863.34,3861.78,3862.41
0,3862.47,3863.72,3862.38,3863
0,3863.09,3863.38,3862.16,3862.72
0,3862.47,3862.88,3861.72,3861.88
0,3861.63,3862.81,3861.63,3861.78
0,3861.75,3861.97,3856.19,3856.19
1,3856.22,3858.28,3855.53,3856.19
0,3856.28,3858.97,3856.19,3856.75
1,3856.81,3857.16,3853.41,3854.03
1,3853.81,3856.34,3853.75,3856.34
1,3856.03,3856.72,3855.94,3856.59
0,3856.34,3857.34,3856.34,3857.28
0,3857.31,3857.69,3856.84,3856.84
0,3856.91,3857.34,3855.81,3855.81
1,3855.97,3855.97,3854.41,3854.56
1,3854.59,3857.41,3854.38,3857.41
0,3857.06,3858.44,3857.06,3857.88
0,3858.19,3858.34,3856.03,3856.5
1,3856.38,3856.91,3855.47,3856.28
0,3856.22,3857.75,3856.22,3857
1,3856.81,3857.41,3856.5,3856.97
1,3856.81,3858.06,3856.81,3857.31
1,3857.16,3857.44,3856.31,3857.34
0,3857.41,3857.88,3857.03,3857.63
0,3857.59,3857.59,3855.56,3857.25
1,3856.81,3857.44,3854.41,3854.47
1,3854.5,3855.53,3854.38,3855.06
0,3855.13,3856.5,3854.94,3856.34
1,3856.38,3856.59,3854.5,3854.59
0,3854.72,3855.78,3854.16,3855.53
1,3855.16,3855.63,3853.06,3853.72
1,3853.59,3854.81,3853.38,3854.38
1,3854.19,3855.38,3854.19,3854.91
1,3854.66,3855.56,3854.66,3855.41
1,3855.06,3856.41,3855.06,3856.09
1,3856.03,3856.91,3854.78,3856.88
1,3856.81,3857.84,3856.78,3856.94
1,3857.09,3858.22,3857.03,3858.13
1,3858.38,3859.81,3858.19,3859.5
1,3858.97,3860.81,3858.25,3860.53
1,3860.5,3861.19,3860.06,3860.97
0,3860.88,3861.44,3860.13,3861.38
0,3861.13,3862.13,3860.94,3861.31
1,3861.16,3862.03,3860.84,3860.84
1,3860.75,3861.03,3860.34,3860.91
1,3860.78,3861.75,3860.72,3861.75
1,3861.5,3862.56,3861.31,3862.41
0,3862.47,3863,3861.69,3862.69
0,3862.66,3863.16,3862.09,3862.19
0,3862.06,3862.78,3861.63,3861.66
0,3861.59,3862.03,3861.28,3861.5
0,3861.44,3861.56,3860.53,3860.69
0,3860.44,3860.72,3859.63,3859.81
1,3859.88,3859.88,3858.47,3858.66
0,3858.53,3859.59,3858.44,3859.28
1,3859.22,3860.19,3859.22,3859.22
0,3859.28,3861.31,3859.28,3860.41
1,3860.69,3861.69,3860.16,3860.38
1,3860.41,3862.09,3859.91,3861.09
1,3861.28,3862.56,3861.09,3861.25
0,3861.47,3863.38,3861.09,3862.69
0,3862.44,3863.13,3862.09,3862.22
0,3862.16,3862.25,3858.38,3859.97
0,3859.75,3860.06,3857.78,3859.09
0,3859.19,3859.53,3858.03,3858.03
1,3858.16,3858.16,3857.19,3857.66
0,3857.53,3859.25,3857.5,3858
1,3857.94,3858.09,3854.88,3855.59
1,3855.44,3857.66,3855.31,3857.53
0,3857.25,3859.44,3857.13,3859
1,3858.84,3859.16,3858.31,3859
0,3858.72,3859.91,3858.72,3859.75
0,3859.66,3859.69,3858.84,3858.97
1,3858.81,3859.22,3858.53,3858.94
0,3858.53,3859.31,3858.53,3859.28
1,3859.09,3859.5,3858.34,3858.5
1,3858.34,3859.06,3858.16,3858.91
1,3858.47,3859.94,3858.41,3859.56
1,3859.38,3860.16,3859.28,3860.09
1,3859.88,3860.81,3859.81,3860.47
1,3860.34,3861.66,3860.31,3861.41
0,3861.09,3861.84,3860.88,3861.75
0,3861.56,3861.81,3860.5,3860.59
0,3860.53,3860.84,3860.09,3860.31
1,3860.22,3860.53,3859.81,3860.31
1,3860.47,3860.94,3859.97,3860.94
1,3860.88,3861.91,3860.88,3861.88
1,3862.03,3866.72,3861.72,3866.47
0,3866.31,3867.75,3866.28,3867.09
0,3866.97,3867.34,3865.59,3865.69
0,3865.84,3866.44,3865.25,3865.63
1,3865.91,3866.03,3864.34,3864.5
1,3864.53,3866.25,3864.53,3866.16
0,3865.81,3866.66,3865.69,3866.63
0,3866.81,3867.31,3866.38,3866.38
0,3866.5,3867,3865.94,3866.03
0,3865.75,3865.84,3864.56,3864.78
0,3864.84,3864.88,3863.19,3864.03
1,3863.97,3864.22,3863.06,3863.91
1,3863.97,3866.34,3863.97,3865.44
0,3865.56,3865.97,3865.53,3865.72
0,3865.69,3865.75,3864.66,3865.06
0,3865.09,3865.63,3864.78,3864.91
1,3864.94,3865.25,3864.13,3864.31
0,3864.19,3864.75,3864,3864.63
0,3864.66,3864.91,3863.63,3863.81
1,3863.84,3863.97,3863.28,3863.56
1,3863.53,3864.56,3863.53,3864.31
1,3864.25,3864.97,3864,3864.97
1,3864.72,3865.25,3864.63,3865.06
0,3865.09,3866.53,3864.94,3866.41
1,3866.5,3866.5,3865.75,3866.16
1,3866.13,3869.41,3866.06,3869.09
0,3869.28,3870.06,3868.88,3869.5
0,3868.94,3869.09,3867.91,3868.72
1,3868.75,3869.09,3868.28,3868.31
0,3868.66,3869.63,3868.66,3869.31
0,3869.19,3869.19,3867.63,3867.69
0,3867.72,3867.84,3867.06,3867.25
0,3867.19,3867.59,3865.41,3865.41
0,3865.44,3865.53,3864.5,3865.22
1,3865.28,3865.59,3864.81,3864.81
0,3864.97,3865.16,3864.56,3865
1,3864.72,3865.06,3864.47,3864.63
0,3864.56,3866.28,3864.53,3866.28
1,3866.31,3866.59,3865.78,3866.25
0,3866.22,3867.47,3866.19,3867.38
0,3867.44,3867.78,3866.84,3867.13
1,3866.97,3867.28,3866.53,3867.06
1,3867.09,3867.88,3866.63,3867.56
0,3867.63,3868.28,3867.13,3868.13
0,3868.31,3869.13,3867.41,3867.41
1,3867.22,3867.28,3866.47,3866.84
1,3866.81,3867.5,3866.72,3867.47
0,3867.59,3868.19,3867.41,3868
0,3867.97,3868.25,3867.25,3867.25
0,3867.31,3867.66,3866.75,3866.91
1,3866.88,3867.16,3865.75,3865.75
1,3865.69,3866.41,3865.59,3866.22
1,3866.31,3866.44,3865.5,3866.25
1,3866.28,3867.94,3866.28,3867.72
0,3867.84,3868.31,3867.72,3867.97
0,3868.56,3868.56,3865.31,3865.56
0,3865.19,3865.31,3864.41,3865.28
0,3865.38,3865.44,3864.19,3864.5
1,3864.41,3864.41,3861.09,3861.09
0,3861.19,3861.38,3859.31,3861.38
1,3861.19,3861.44,3860.13,3860.16
1,3860,3860.31,3859.34,3860.31
0,3860.66,3861.22,3860.28,3860.5
0,3860.19,3860.22,3858.22,3858.44
0,3858.47,3858.75,3857.75,3858
0,3857.88,3857.88,3856.31,3857.47
1,3857.5,3857.53,3856.41,3856.53
0,3856.66,3857.5,3856.22,3857.47
0,3857.5,3857.53,3856.63,3857.03
1,3856.88,3856.97,3855.66,3856.88
1,3856.84,3858.06,3856.31,3857.41
1,3857.53,3858.69,3856.97,3858.31
1,3858.22,3858.78,3858.22,3858.69
1,3858.53,3859.19,3858.13,3859.13
0,3859.22,3859.63,3858.97,3859.22
0,3859.13,3859.22,3857.72,3858.25
1,3858.31,3858.47,3857.59,3858.16
0,3858,3859,3857.97,3858.66
1,3858.53,3858.53,3857.63,3858.28
0,3858.44,3858.59,3857.88,3858.31
0,3857.84,3858.06,3856.97,3857.53
1,3857.5,3858,3857.25,3857.53
1,3857.41,3858.13,3857.13,3857.75
1,3857.63,3859.16,3857.38,3857.81
0,3857.72,3859.28,3857.06,3858.25
0,3863.53,3866.03,3857.38,3857.97
1,3858.09,3858.44,3857.03,3857.66
1,3857.44,3860.56,3856.59,3860.56
1,3860.66,3863.88,3860.66,3863.63
0,3863.69,3866.69,3863.69,3866.59
